Report Date,Choice 600-900,Select 600-900
11/30/2011,194.43,175.67
11/29/2011,194.95,176.49
11/28/2011,195.93,176.95
11/25/2011,196.23,177.04
11/23/2011,197.07,177.82
11/22/2011,196.87,177.90
11/21/2011,196.38,178.10
11/18/2011,195.12,178.57
11/17/2011,195.39,177.30
11/16/2011,195.45,176.69
11/15/2011,194.25,176.14
11/14/2011,192.40,175.08
11/11/2011,191.02,172.70
11/10/2011,190.49,172.09
11/09/2011,189.25,171.86
11/08/2011,189.68,170.59
11/07/2011,189.16,169.89
11/04/2011,187.13,169.75
11/03/2011,187.21,169.83
11/02/2011,187.38,169.34
11/01/2011,187.67,169.91
10/31/2011,188.23,169.08
10/28/2011,188.10,169.13
10/27/2011,187.96,169.82
10/26/2011,187.45,169.54
10/25/2011,186.79,168.56
10/24/2011,184.58,167.33
10/21/2011,183.63,167.09
10/20/2011,185.08,167.32
10/19/2011,185.04,166.73
10/18/2011,185.06,166.38
10/17/2011,185.24,166.20
10/14/2011,185.00,166.98
10/13/2011,186.00,168.29
10/12/2011,186.03,169.29
10/11/2011,184.99,169.47
10/10/2011,184.90,169.47
10/07/2011,184.41,169.58
10/06/2011,184.82,170.07
10/05/2011,184.24,170.27
10/04/2011,183.74,170.32
10/03/2011,183.81,170.28
09/30/2011,182.49,169.34
09/29/2011,183.26,169.27
09/28/2011,183.00,168.81
09/27/2011,183.05,168.66
09/26/2011,184.17,169.44
09/23/2011,183.31,168.94
09/22/2011,184.46,170.13
09/21/2011,184.25,171.43
09/20/2011,185.20,172.55
09/19/2011,185.29,173.42
09/16/2011,185.58,173.89
09/15/2011,185.20,173.05
09/14/2011,184.57,173.54
09/13/2011,184.17,174.01
09/12/2011,181.83,172.99
09/09/2011,180.13,171.29
09/08/2011,179.82,170.79
09/07/2011,180.38,171.13
09/06/2011,180.68,171.07
09/02/2011,180.76,172.51
09/01/2011,181.80,174.67
08/31/2011,182.79,174.37
08/30/2011,184.57,176.07
08/29/2011,186.20,179.08
08/26/2011,186.30,179.21
08/25/2011,187.79,180.99
08/24/2011,187.62,180.95
08/23/2011,187.11,181.42
08/22/2011,187.42,183.05
08/19/2011,186.79,183.69
08/18/2011,186.60,183.14
08/17/2011,185.94,182.24
08/16/2011,184.32,181.01
08/15/2011,181.59,178.68
08/12/2011,179.81,176.53
08/11/2011,178.03,174.07
08/10/2011,176.23,172.48
08/09/2011,174.94,171.10
08/08/2011,174.25,169.77
08/05/2011,172.64,169.67
08/04/2011,173.48,169.66
08/03/2011,173.51,169.51
08/02/2011,173.77,169.27
08/01/2011,173.62,170.12
07/29/2011,174.13,170.40
07/28/2011,175.25,170.04
07/27/2011,175.73,170.41
07/26/2011,174.74,170.94
07/25/2011,175.34,170.22
07/22/2011,175.70,170.11
07/21/2011,176.59,171.28
07/20/2011,178.24,172.74
07/19/2011,180.90,173.50
07/18/2011,181.09,173.04
07/15/2011,180.88,174.51
07/14/2011,181.75,176.76
07/13/2011,181.97,176.70
07/12/2011,180.70,176.47
07/11/2011,179.01,174.56
07/08/2011,179.19,174.22
07/07/2011,179.67,174.17
07/06/2011,179.38,173.93
07/05/2011,179.18,173.57
07/01/2011,178.60,172.31
06/30/2011,178.41,172.79
06/29/2011,178.43,173.38
06/28/2011,178.79,173.47
06/27/2011,178.48,172.96
06/24/2011,178.19,173.51
06/23/2011,178.46,173.29
06/22/2011,177.97,173.01
06/21/2011,176.32,172.15
06/20/2011,174.84,170.08
06/17/2011,172.94,168.27
06/16/2011,172.16,167.08
06/15/2011,171.94,166.01
06/14/2011,172.81,166.67
06/13/2011,172.99,165.75
06/10/2011,171.55,165.37
06/09/2011,172.58,167.38
06/08/2011,174.15,168.18
06/07/2011,175.41,169.09
06/06/2011,176.69,170.19
06/03/2011,177.48,171.29
06/02/2011,177.76,172.24
06/01/2011,178.24,172.73
05/31/2011,177.46,173.39
05/27/2011,177.15,172.61
05/26/2011,178.44,172.39
05/25/2011,179.03,173.18
05/24/2011,178.96,173.28
05/23/2011,177.33,172.71
05/20/2011,175.27,171.54
05/19/2011,175.59,172.57
05/18/2011,177.39,172.40
05/17/2011,178.35,172.20
05/16/2011,177.52,171.88
05/13/2011,174.79,170.74
05/12/2011,174.58,170.56
05/11/2011,176.99,170.98
05/10/2011,179.13,171.48
05/09/2011,177.20,170.25
05/06/2011,177.15,170.48
05/05/2011,179.34,174.23
05/04/2011,180.94,175.02
05/03/2011,182.16,176.33
05/02/2011,181.79,176.38
04/29/2011,182.03,176.06
04/28/2011,184.14,177.90
04/27/2011,184.73,179.61
04/26/2011,185.56,180.61
04/25/2011,186.35,179.46
04/22/2011,185.83,179.03
04/21/2011,186.36,181.92
04/20/2011,188.89,183.37
04/19/2011,188.95,183.30
04/18/2011,186.88,183.38
04/15/2011,186.43,183.97
04/14/2011,187.96,184.33
04/13/2011,189.53,185.34
04/12/2011,190.42,185.89
04/11/2011,190.10,185.50
04/08/2011,190.59,187.26
04/07/2011,190.93,187.01
04/06/2011,191.63,187.09
04/05/2011,191.96,187.54
04/04/2011,191.68,187.20
04/01/2011,189.78,185.20
03/31/2011,188.41,185.22
03/30/2011,188.18,184.91
03/29/2011,187.49,185.01
03/28/2011,186.42,185.38
03/25/2011,185.92,185.12
03/24/2011,186.82,185.56
03/23/2011,188.14,185.27
03/22/2011,189.05,186.00
03/21/2011,188.35,185.92
03/18/2011,187.51,185.49
03/17/2011,187.79,186.67
03/16/2011,187.63,186.61
03/15/2011,186.50,184.58
03/14/2011,184.97,183.75
03/11/2011,181.46,179.88
03/10/2011,178.71,176.98
03/09/2011,176.87,175.57
03/08/2011,175.27,174.70
03/07/2011,174.42,173.94
03/04/2011,173.79,172.62
03/03/2011,172.88,172.38
03/02/2011,172.88,172.62
03/01/2011,172.41,171.31
02/28/2011,171.40,171.39
02/25/2011,170.06,170.42
02/24/2011,170.36,169.81
02/23/2011,170.45,169.54
02/22/2011,169.56,169.33
02/21/2011,169.10,168.15
02/18/2011,167.29,166.59
02/17/2011,167.22,166.67
02/16/2011,168.45,167.91
02/15/2011,168.13,168.00
02/14/2011,167.67,168.22
02/11/2011,167.66,167.69
02/10/2011,169.00,168.58
02/09/2011,169.77,168.81
02/08/2011,169.82,167.33
02/07/2011,169.97,167.70
02/04/2011,171.15,169.78
02/03/2011,172.09,170.80
02/02/2011,172.73,171.68
02/01/2011,172.93,171.21
01/31/2011,173.07,170.89
01/28/2011,172.85,170.75
01/27/2011,173.10,171.61
01/26/2011,173.59,171.78
01/25/2011,173.28,171.04
01/24/2011,173.42,170.67
01/21/2011,173.52,170.64
01/20/2011,172.81,170.86
01/19/2011,171.91,170.17
01/18/2011,172.81,168.89
01/17/2011,171.55,167.23
01/14/2011,169.73,166.29
01/13/2011,169.00,164.76
01/12/2011,168.59,163.79
01/11/2011,167.42,161.33
01/10/2011,166.48,160.55
01/07/2011,165.83,160.02
01/06/2011,166.30,160.58
01/05/2011,166.81,160.44
01/04/2011,165.92,159.02
01/03/2011,164.21,157.86
12/30/2010,163.19,157.19
12/29/2010,162.82,156.44
12/28/2010,161.27,154.77
12/27/2010,160.32,153.21
12/23/2010,158.92,152.64
12/22/2010,158.92,153.20
12/21/2010,159.85,153.10
12/20/2010,160.32,152.26
12/17/2010,161.71,152.31
12/16/2010,161.15,152.31
12/15/2010,161.97,152.65
12/14/2010,164.54,153.05
12/13/2010,164.80,152.75
12/10/2010,163.74,152.57
12/09/2010,163.53,153.62
12/08/2010,164.87,154.17
12/07/2010,164.71,153.21
12/06/2010,165.15,152.56
12/03/2010,164.00,152.61
12/02/2010,163.46,153.59
12/01/2010,162.85,153.06
11/30/2010,162.55,151.78
11/29/2010,162.18,151.69
11/26/2010,161.85,152.34
11/24/2010,161.10,151.56
11/23/2010,160.14,149.79
11/22/2010,160.96,149.16
11/19/2010,159.14,149.95
11/18/2010,158.64,149.32
11/17/2010,159.29,149.60
11/16/2010,158.11,150.05
11/15/2010,157.84,149.29
11/12/2010,157.23,148.25
11/11/2010,157.08,148.30
11/10/2010,157.35,149.14
11/09/2010,158.27,149.50
11/08/2010,159.01,149.42
11/05/2010,158.56,150.20
11/04/2010,159.01,151.90
11/03/2010,159.87,153.16
11/02/2010,160.25,153.18
11/01/2010,160.17,153.22
10/29/2010,161.30,153.44
10/28/2010,162.26,153.96
10/27/2010,161.37,154.55
10/26/2010,160.56,154.22
10/25/2010,162.20,154.42
10/22/2010,161.42,154.74
10/21/2010,160.61,153.97
10/20/2010,159.99,152.62
10/19/2010,157.99,151.23
10/18/2010,155.92,148.97
10/15/2010,154.68,147.02
10/14/2010,153.24,146.44
10/13/2010,152.62,146.09
10/12/2010,152.46,145.76
10/11/2010,152.93,144.89
10/08/2010,151.81,144.03
10/07/2010,151.98,144.61
10/06/2010,152.63,145.53
10/05/2010,152.55,146.08
10/04/2010,153.10,145.78
10/01/2010,154.19,146.26
09/30/2010,155.22,146.99
09/29/2010,156.71,148.36
09/28/2010,157.62,149.18
09/27/2010,157.59,149.53
09/24/2010,157.43,149.35
09/23/2010,157.98,149.80
09/22/2010,158.04,150.06
09/21/2010,157.66,149.04
09/20/2010,156.90,150.23
09/17/2010,156.62,151.21
09/16/2010,157.46,151.24
09/15/2010,158.28,151.43
09/14/2010,158.97,152.03
09/13/2010,159.42,153.44
09/10/2010,159.42,153.25
09/09/2010,160.73,154.29
09/08/2010,161.47,155.44
09/07/2010,161.75,155.91
09/03/2010,162.67,155.92
09/02/2010,162.91,156.75
09/01/2010,162.62,156.86
08/31/2010,163.64,156.88
08/30/2010,163.74,157.62
08/27/2010,163.86,157.56
08/26/2010,164.30,158.24
08/25/2010,164.25,157.82
08/24/2010,163.60,156.78
08/23/2010,162.93,156.08
08/20/2010,161.77,154.63
08/19/2010,159.42,152.12
08/18/2010,158.41,150.96
08/17/2010,157.16,150.06
08/16/2010,155.62,148.53
08/13/2010,154.56,147.31
08/12/2010,154.28,147.02
08/11/2010,153.19,146.55
08/10/2010,153.16,146.78
08/09/2010,152.75,145.69
08/06/2010,150.79,143.98
08/05/2010,150.69,143.98
08/04/2010,151.27,143.65
08/03/2010,150.75,143.65
08/02/2010,150.70,143.57
07/30/2010,151.83,145.02
07/29/2010,153.39,145.74
07/28/2010,154.70,146.34
07/27/2010,155.23,145.73
07/26/2010,154.90,145.78
07/23/2010,154.66,146.45
07/22/2010,155.28,146.75
07/21/2010,155.52,146.50
07/20/2010,155.10,145.85
07/19/2010,154.14,144.76
07/16/2010,153.52,144.38
07/15/2010,153.87,144.79
07/14/2010,153.98,145.09
07/13/2010,154.46,145.67
07/12/2010,154.37,145.17
07/09/2010,154.37,144.68
07/08/2010,154.61,145.05
07/07/2010,155.62,146.28
07/06/2010,155.94,146.47
07/02/2010,155.40,146.49
07/01/2010,155.62,146.96
06/30/2010,155.56,146.67
06/29/2010,155.12,146.68
06/28/2010,154.89,146.21
06/25/2010,154.29,146.05
06/24/2010,154.48,146.73
06/23/2010,154.47,146.27
06/22/2010,154.54,145.84
06/21/2010,154.70,146.34
06/18/2010,153.94,146.01
06/17/2010,153.47,146.20
06/16/2010,153.77,146.40
06/15/2010,154.21,146.71
06/14/2010,153.13,145.51
06/11/2010,153.17,145.24
06/10/2010,155.16,146.18
06/09/2010,156.81,148.26
06/08/2010,158.56,150.11
06/07/2010,159.81,151.59
06/04/2010,160.45,152.41
06/03/2010,161.92,154.15
06/02/2010,163.57,156.10
06/01/2010,163.98,156.49
05/28/2010,164.03,156.07
05/27/2010,164.83,157.52
05/26/2010,166.14,159.48
05/25/2010,166.82,160.72
05/24/2010,167.00,161.06
05/21/2010,167.20,161.06
05/20/2010,167.65,161.90
05/19/2010,167.91,162.97
05/18/2010,168.88,164.29
05/17/2010,169.29,164.20
05/14/2010,169.26,164.32
05/13/2010,169.79,166.16
05/12/2010,171.05,166.95
05/11/2010,171.40,166.91
05/10/2010,171.10,167.17
05/07/2010,171.04,168.20
05/06/2010,170.69,168.13
05/05/2010,170.61,167.18
05/04/2010,170.76,166.81
05/03/2010,170.45,167.50
04/30/2010,170.21,167.08
04/29/2010,169.96,167.02
04/28/2010,169.77,167.46
04/27/2010,170.27,167.36
04/26/2010,170.17,166.73
04/23/2010,168.96,165.72
04/22/2010,167.35,165.48
04/21/2010,167.62,165.07
04/20/2010,168.03,165.03
04/19/2010,167.10,164.71
04/16/2010,166.90,164.22
04/15/2010,166.96,164.63
04/14/2010,166.74,164.85
04/13/2010,166.92,164.50
04/12/2010,166.31,163.31
04/09/2010,165.27,162.27
04/08/2010,164.95,163.14
04/07/2010,164.62,163.20
04/06/2010,164.94,162.65
04/05/2010,164.23,161.42
04/02/2010,163.01,161.27
04/01/2010,163.41,160.77
03/31/2010,163.75,160.63
03/30/2010,163.48,161.11
03/29/2010,163.69,160.51
03/26/2010,162.69,160.33
03/25/2010,162.78,160.76
03/24/2010,162.57,160.34
03/23/2010,161.41,159.74
03/22/2010,159.20,157.86
03/19/2010,156.64,155.00
03/18/2010,154.87,152.98
03/17/2010,153.60,152.39
03/16/2010,152.52,150.71
03/15/2010,150.83,148.94
03/12/2010,149.64,148.50
03/11/2010,149.07,148.37
03/10/2010,149.49,149.20
03/09/2010,149.50,149.02
03/08/2010,149.29,148.11
03/05/2010,149.59,148.11
03/04/2010,150.09,148.61
03/03/2010,150.42,148.97
03/02/2010,151.25,149.50
03/01/2010,150.34,149.50
02/26/2010,149.96,149.56
02/25/2010,150.39,149.75
02/24/2010,149.92,149.62
02/23/2010,149.78,148.99
02/22/2010,148.03,146.28
02/19/2010,146.71,144.83
02/18/2010,144.91,143.77
02/17/2010,144.46,142.81
02/16/2010,143.98,141.97
02/15/2010,142.83,140.65
02/12/2010,140.80,138.63
02/11/2010,139.17,137.99
02/10/2010,138.77,137.37
02/09/2010,139.19,136.80
02/08/2010,138.65,136.44
02/05/2010,137.90,135.46
02/04/2010,138.71,136.10
02/03/2010,139.78,137.15
02/02/2010,139.93,137.55
02/01/2010,140.40,138.01
01/29/2010,140.73,137.76
01/28/2010,140.05,136.69
01/27/2010,140.47,136.95
01/26/2010,142.34,138.84
01/25/2010,143.40,139.64
01/22/2010,143.21,139.23
01/21/2010,143.88,139.80
01/20/2010,145.38,140.97
01/19/2010,146.55,141.45
01/18/2010,145.71,140.87
01/15/2010,145.11,140.33
01/14/2010,145.19,139.92
01/13/2010,145.43,139.86
01/12/2010,144.95,139.35
01/11/2010,143.85,138.77
01/08/2010,142.14,136.81
01/07/2010,140.74,135.24
01/06/2010,139.45,134.08
01/05/2010,139.34,134.14
01/04/2010,139.47,134.55
12/31/2009,138.75,133.03
12/30/2009,139.04,133.32
12/29/2009,139.42,133.80
12/28/2009,139.04,132.48
12/24/2009,138.35,131.07
12/23/2009,138.63,131.06
12/22/2009,138.59,131.23
12/21/2009,138.45,131.05
12/18/2009,138.59,130.60
12/17/2009,138.77,130.69
12/16/2009,138.94,130.80
12/15/2009,138.31,131.31
12/14/2009,138.53,130.72
12/11/2009,136.55,129.70
12/10/2009,134.79,128.95
12/09/2009,135.37,128.60
12/08/2009,136.59,128.78
12/07/2009,137.12,130.17
12/04/2009,137.17,130.92
12/03/2009,137.45,132.09
12/02/2009,139.59,133.38
12/01/2009,141.57,134.00
11/30/2009,141.63,133.36
11/27/2009,141.43,133.78
11/25/2009,141.80,133.60
11/24/2009,140.69,132.69
11/23/2009,139.48,132.19
11/20/2009,139.18,131.97
11/19/2009,139.61,132.07
11/18/2009,140.75,132.12
11/17/2009,140.55,132.79
11/16/2009,140.40,132.37
11/13/2009,139.42,132.19
11/12/2009,139.31,133.37
11/11/2009,139.82,133.73
11/10/2009,140.21,134.80
11/09/2009,140.93,135.34
11/06/2009,140.78,135.44
11/05/2009,141.33,135.76
11/04/2009,141.85,135.80
11/03/2009,141.85,136.46
11/02/2009,141.63,135.83
10/30/2009,140.83,135.38
10/29/2009,141.16,136.00
10/28/2009,141.79,136.41
10/27/2009,141.66,136.27
10/26/2009,140.32,134.91
10/23/2009,139.02,133.91
10/22/2009,137.75,133.34
10/21/2009,136.88,133.24
10/20/2009,137.96,132.99
10/19/2009,136.77,132.25
10/16/2009,135.87,132.13
10/15/2009,135.37,131.96
10/14/2009,135.60,131.25
10/13/2009,135.57,130.22
10/12/2009,134.02,129.49
10/09/2009,133.98,129.47
10/08/2009,133.79,129.20
10/07/2009,134.59,129.40
10/06/2009,135.29,129.33
10/05/2009,134.64,129.28
10/02/2009,134.66,130.04
10/01/2009,136.25,131.08
09/30/2009,137.68,132.32
09/29/2009,138.93,133.20
09/28/2009,138.73,132.90
09/25/2009,138.55,132.50
09/24/2009,140.34,133.58
09/23/2009,140.89,134.40
09/22/2009,141.18,134.38
09/21/2009,141.43,133.96
09/18/2009,141.21,133.64
09/17/2009,141.69,134.16
09/16/2009,142.34,134.41
09/15/2009,142.79,134.93
09/14/2009,142.16,134.29
09/11/2009,141.32,133.54
09/10/2009,141.95,133.96
09/09/2009,142.69,134.47
09/08/2009,142.50,134.58
09/04/2009,141.61,134.09
09/03/2009,142.49,134.94
09/02/2009,142.77,135.35
09/01/2009,143.25,135.61
08/31/2009,144.04,136.01
08/28/2009,143.55,135.88
08/27/2009,143.71,136.34
08/26/2009,144.35,137.02
08/25/2009,143.73,136.99
08/24/2009,143.03,135.86
08/21/2009,142.40,135.25
08/20/2009,141.87,134.81
08/19/2009,141.65,134.69
08/18/2009,142.44,135.37
08/17/2009,142.38,135.14
08/14/2009,141.29,134.70
08/13/2009,141.13,135.13
08/12/2009,141.19,134.34
08/11/2009,141.62,134.03
08/10/2009,140.85,133.98
08/07/2009,140.70,134.06
08/06/2009,140.70,134.07
08/05/2009,140.60,134.96
08/04/2009,142.64,135.70
08/03/2009,142.81,136.32
07/31/2009,141.64,135.74
07/30/2009,142.26,136.82
07/29/2009,142.69,137.00
07/28/2009,142.97,137.13
07/27/2009,143.08,137.25
07/24/2009,142.85,136.71
07/23/2009,143.05,136.74
07/22/2009,142.14,135.53
07/21/2009,140.57,134.31
07/20/2009,138.63,132.73
07/17/2009,136.54,130.71
07/16/2009,136.64,130.91
07/15/2009,138.08,131.70
07/14/2009,138.14,131.36
07/13/2009,137.56,131.44
07/10/2009,137.36,132.35
07/09/2009,137.52,132.29
07/08/2009,138.45,132.63
07/07/2009,138.00,132.53
07/06/2009,137.71,132.42
07/02/2009,137.89,132.44
07/01/2009,138.19,132.48
06/30/2009,139.37,133.11
06/29/2009,139.53,133.15
06/26/2009,138.93,132.30
06/25/2009,139.69,132.59
06/24/2009,139.94,133.13
06/23/2009,140.12,132.31
06/22/2009,139.85,131.94
06/19/2009,139.59,132.39
06/18/2009,139.93,133.08
06/17/2009,140.43,133.95
06/16/2009,140.55,133.43
06/15/2009,139.52,132.04
06/12/2009,138.79,132.51
06/11/2009,139.29,132.68
06/10/2009,140.44,132.73
06/09/2009,140.69,133.34
06/08/2009,139.69,132.90
06/05/2009,138.65,133.59
06/04/2009,140.32,134.92
06/03/2009,142.19,135.69
06/02/2009,142.62,136.75
06/01/2009,143.20,137.43
05/29/2009,144.11,138.54
05/28/2009,145.47,139.32
05/27/2009,146.84,139.88
05/26/2009,145.98,139.90
05/22/2009,145.73,140.50
05/21/2009,146.60,141.66
05/20/2009,147.72,142.11
05/19/2009,147.52,142.24
05/18/2009,147.58,143.02
05/15/2009,146.99,143.53
05/14/2009,146.04,142.92
05/13/2009,146.18,142.88
05/12/2009,146.24,142.95
05/11/2009,145.25,142.35
05/08/2009,144.88,142.31
05/07/2009,145.24,142.60
05/06/2009,145.69,143.32
05/05/2009,146.43,144.18
05/04/2009,148.25,145.15
05/01/2009,148.50,145.64
04/30/2009,149.97,146.96
04/29/2009,151.78,148.43
04/28/2009,152.61,149.41
04/27/2009,152.14,149.78
04/24/2009,151.94,150.08
04/23/2009,153.42,151.07
04/22/2009,154.37,151.50
04/21/2009,152.96,151.04
04/20/2009,151.44,149.57
04/17/2009,149.20,147.49
04/16/2009,147.90,145.58
04/15/2009,146.51,144.17
04/14/2009,142.79,143.07
04/13/2009,140.44,140.54
04/10/2009,139.03,138.55
04/09/2009,137.96,137.64
04/08/2009,137.37,136.80
04/07/2009,137.43,136.31
04/06/2009,136.79,135.63
04/03/2009,135.58,134.94
04/02/2009,135.80,135.18
04/01/2009,135.84,135.84
03/31/2009,134.70,136.12
03/30/2009,134.08,134.58
03/27/2009,133.58,134.17
03/26/2009,134.32,134.63
03/25/2009,135.39,134.61
03/24/2009,135.47,134.61
03/23/2009,134.89,133.62
03/20/2009,133.19,132.74
03/19/2009,133.13,133.32
03/18/2009,134.34,134.14
03/17/2009,135.61,134.52
03/16/2009,135.47,134.93
03/13/2009,135.84,135.27
03/12/2009,136.02,135.23
03/11/2009,135.45,134.88
03/10/2009,135.81,134.60
03/09/2009,135.35,134.32
03/06/2009,135.06,134.57
03/05/2009,135.47,134.12
03/04/2009,135.48,133.48
03/03/2009,134.82,132.92
03/02/2009,133.51,131.41
02/27/2009,132.21,130.55
02/26/2009,132.65,131.25
02/25/2009,134.07,131.70
02/24/2009,133.81,132.68
02/23/2009,133.74,133.83
02/20/2009,133.60,133.58
02/19/2009,134.13,133.72
02/18/2009,134.86,133.78
02/17/2009,135.71,135.12
02/16/2009,135.48,135.16
02/13/2009,135.18,134.48
02/12/2009,136.12,135.25
02/11/2009,136.42,135.20
02/10/2009,137.15,134.83
02/09/2009,136.76,134.29
02/06/2009,136.87,133.96
02/05/2009,138.85,135.34
02/04/2009,140.21,136.90
02/03/2009,141.12,137.37
02/02/2009,141.53,138.17
01/30/2009,141.83,138.90
01/29/2009,143.77,139.68
01/28/2009,146.23,140.88
01/27/2009,147.41,142.54
01/26/2009,148.13,143.55
01/23/2009,148.31,143.87
01/22/2009,149.65,143.54
01/21/2009,151.75,144.52
01/20/2009,152.97,145.67
01/19/2009,152.22,144.85
01/16/2009,151.37,144.23
01/15/2009,150.75,143.62
01/14/2009,149.90,142.81
01/13/2009,149.26,141.93
01/12/2009,147.60,139.46
01/09/2009,145.48,137.75
01/08/2009,143.75,136.76
01/07/2009,143.49,136.24
01/06/2009,144.80,136.25
01/05/2009,144.97,135.64
01/02/2009,143.19,135.50
12/31/2008,143.19,135.53
12/30/2008,143.42,135.40
12/29/2008,144.17,135.77
12/24/2008,144.46,134.60
12/23/2008,143.92,134.51
12/22/2008,144.27,135.68
12/19/2008,141.89,135.43
12/18/2008,141.55,135.07
12/17/2008,144.14,135.30
12/16/2008,144.19,134.58
12/15/2008,143.65,133.73
12/12/2008,141.22,132.39
12/11/2008,141.56,132.73
12/10/2008,144.13,133.57
12/09/2008,144.71,134.12
12/08/2008,144.02,135.01
12/05/2008,143.15,136.00
12/04/2008,145.78,137.14
12/03/2008,148.75,138.40
12/02/2008,151.41,140.66
12/01/2008,151.79,141.03
11/28/2008,151.61,140.76
11/26/2008,152.39,142.03
11/25/2008,153.94,144.01
11/24/2008,154.88,144.99
11/21/2008,156.10,145.23
11/20/2008,157.79,146.15
11/19/2008,158.22,147.87
11/18/2008,157.49,147.52
11/17/2008,157.39,146.73
11/14/2008,157.02,146.18
11/13/2008,157.37,146.49
11/12/2008,157.25,145.96
11/11/2008,154.68,144.27
11/10/2008,152.06,143.56
11/07/2008,150.25,142.50
11/06/2008,149.03,141.34
11/05/2008,147.64,140.32
11/04/2008,144.71,137.85
11/03/2008,142.74,136.92
10/31/2008,142.21,136.32
10/30/2008,141.81,135.42
10/29/2008,141.71,135.16
10/28/2008,142.95,135.41
10/27/2008,141.64,135.25
10/24/2008,141.52,135.04
10/23/2008,143.30,135.82
10/22/2008,144.38,137.56
10/21/2008,145.04,138.19
10/20/2008,145.56,138.03
10/17/2008,144.49,137.49
10/16/2008,145.61,138.20
10/15/2008,148.58,139.53
10/14/2008,149.47,139.46
10/13/2008,149.08,141.23
10/10/2008,149.51,143.24
10/09/2008,150.17,143.89
10/08/2008,150.47,144.67
10/07/2008,155.06,146.56
10/06/2008,156.16,147.01
10/03/2008,152.42,146.59
10/02/2008,153.69,147.10
10/01/2008,155.00,147.76
09/30/2008,155.40,148.46
09/29/2008,155.51,149.60
09/26/2008,155.42,149.95
09/25/2008,158.00,150.67
09/24/2008,159.61,151.96
09/23/2008,160.41,152.24
09/22/2008,159.55,151.88
09/19/2008,159.80,153.08
09/18/2008,160.77,154.33
09/17/2008,161.21,154.27
09/16/2008,160.75,154.02
09/15/2008,160.83,153.52
09/12/2008,160.57,153.61
09/11/2008,160.08,153.84
09/10/2008,160.09,153.91
09/09/2008,159.85,152.47
09/08/2008,158.91,152.03
09/05/2008,158.30,152.05
09/04/2008,158.41,152.00
09/03/2008,159.56,151.87
09/02/2008,159.95,152.17
08/29/2008,160.54,153.43
08/28/2008,160.99,153.94
08/27/2008,160.98,154.33
08/26/2008,162.04,155.31
08/25/2008,161.62,154.42
08/22/2008,160.78,155.19
08/21/2008,161.52,156.48
08/20/2008,163.09,157.04
08/19/2008,164.34,157.16
08/18/2008,164.29,157.41
08/15/2008,164.33,157.76
08/14/2008,164.84,157.72
08/13/2008,164.60,157.50
08/12/2008,164.47,157.45
08/11/2008,163.04,156.63
08/08/2008,162.22,155.77
08/07/2008,161.94,155.09
08/06/2008,160.88,154.78
08/05/2008,160.13,154.17
08/04/2008,159.52,152.15
08/01/2008,158.32,151.29
07/31/2008,158.48,151.97
07/30/2008,158.52,152.65
07/29/2008,160.39,152.20
07/28/2008,158.47,151.56
07/25/2008,158.50,152.57
07/24/2008,160.38,155.57
07/23/2008,163.59,157.87
07/22/2008,165.82,158.55
07/21/2008,167.27,159.15
07/18/2008,168.26,160.76
07/17/2008,169.67,161.34
07/16/2008,170.93,162.09
07/15/2008,172.33,164.49
07/14/2008,172.68,165.45
07/11/2008,172.96,165.64
07/10/2008,173.80,166.62
07/09/2008,173.71,166.79
07/08/2008,173.60,166.09
07/07/2008,172.64,165.61
07/03/2008,171.58,165.13
07/02/2008,171.17,164.59
07/01/2008,170.74,163.67
06/30/2008,168.91,162.07
06/27/2008,166.86,160.27
06/26/2008,164.83,159.65
06/25/2008,163.70,158.19
06/24/2008,163.55,156.72
06/23/2008,162.30,155.52
06/20/2008,159.50,153.57
06/19/2008,158.38,152.72
06/18/2008,158.08,152.18
06/17/2008,157.84,151.39
06/16/2008,157.21,151.99
06/13/2008,156.43,152.11
06/12/2008,156.80,152.47
06/11/2008,157.27,153.05
06/10/2008,157.45,153.39
06/09/2008,157.18,153.52
06/06/2008,157.37,152.75
06/05/2008,156.88,153.20
06/04/2008,156.86,153.00
06/03/2008,157.52,152.84
06/02/2008,155.89,152.34
05/30/2008,155.39,152.03
05/29/2008,155.91,152.76
05/28/2008,156.57,152.69
05/27/2008,156.04,152.16
05/23/2008,155.97,151.84
05/22/2008,156.46,152.98
05/21/2008,156.15,152.93
05/20/2008,156.44,152.49
05/19/2008,156.57,152.65
05/16/2008,156.56,152.02
05/15/2008,156.83,152.16
05/14/2008,156.50,152.15
05/13/2008,156.56,151.94
05/12/2008,156.84,152.19
05/09/2008,156.04,151.83
05/08/2008,155.18,152.10
05/07/2008,155.00,152.79
05/06/2008,154.97,152.64
05/05/2008,155.46,151.97
05/02/2008,154.46,152.45
05/01/2008,154.26,152.63
04/30/2008,155.27,152.37
04/29/2008,155.26,152.69
04/28/2008,155.00,151.77
04/25/2008,154.87,151.29
04/24/2008,155.27,151.73
04/23/2008,155.16,151.60
04/22/2008,154.06,151.06
04/21/2008,153.12,150.78
04/18/2008,151.21,148.99
04/17/2008,149.91,147.59
04/16/2008,149.90,146.82
04/15/2008,148.31,145.83
04/14/2008,145.83,144.65
04/11/2008,143.47,142.33
04/10/2008,141.94,141.16
04/09/2008,140.96,140.74
04/08/2008,139.69,139.38
04/07/2008,138.49,137.55
04/04/2008,137.09,136.45
04/03/2008,137.67,137.00
